label,epoch,node,alloc_m,requested_m,used_m,free_m,pods
periodic_nimbus,1784280903.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280905.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,451,15023,7
periodic_nimbus,1784280905.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,55,14885,9
periodic_nimbus,1784280905.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,67,14695,7
periodic_nimbus,1784280907.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,451,15023,7
periodic_nimbus,1784280907.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,55,14885,9
periodic_nimbus,1784280907.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,67,14695,7
periodic_nimbus,1784280909.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,451,15023,7
periodic_nimbus,1784280909.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,115,55,15885,8
periodic_nimbus,1784280909.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,67,14695,7
periodic_nimbus,1784280911.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,451,15023,7
periodic_nimbus,1784280911.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,115,55,15885,8
periodic_nimbus,1784280911.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,67,14695,7
periodic_nimbus,1784280913.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,451,15023,7
periodic_nimbus,1784280913.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,115,55,15885,8
periodic_nimbus,1784280913.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,67,14695,7
periodic_nimbus,1784280915.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,451,15023,7
periodic_nimbus,1784280915.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,55,14923,9
periodic_nimbus,1784280915.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,67,14695,7
periodic_nimbus,1784280917.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,451,15023,7
